"YearEnd","LocationDesc","GeoLocation","StratificationCategory1","Stratification1","variable","NPAW1_1 Obesity among adults aged >= 18 years","NPAW1_2 Obesity among high school students","NPAW10_0 No leisure-time physical activity among adults aged >= 18 years","NPAW11_1 Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years","NPAW11_2 Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years","NPAW11_3 Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years","NPAW11_4 Meeting aerobic physical activity guidelines among high school students","NPAW12_1 Participation in daily school physical education classes among high school students","NPAW12_2 Soda consumption among high school students","NPAW13_1 Secondary schools that allow community-sponsored use of physical activity facilities by youth outside of normal school hours","NPAW13_2 Secondary schools that allow students to purchase soda or fruit drinks","NPAW13_3 Secondary schools that allow students to purchase sports drinks","NPAW13_4 Secondary schools that offer less healthy foods as competitive foods","NPAW15_0 Infants breastfed at 6 months","NPAW16_0 Receiving formula supplementation within the first 2 days of life among breastfed infants","NPAW17_0 Mean maternity practices in infant nutrition care (mPINC) score","NPAW18_0 Live births occurring at Baby Friendly Facilities","NPAW2_1 Overweight or obesity among adults aged >= 18 years","NPAW2_2 Overweight or obesity among high school students","NPAW2_3 Overweight or obesity among women aged 18-44 years","NPAW20_0 Television viewing among high school students","NPAW21_0 Computer use among high school students","NPAW3_1 Healthy weight among adults aged >= 18 years","NPAW3_2 Healthy weight among high school students","NPAW4_1 Median daily frequency of fruit consumption among high school students","NPAW4_2 Median daily frequency of fruit consumption among adults aged >= 18 years","NPAW5_1 Median daily frequency of vegetable consumption among high school students","NPAW5_2 Median daily frequency of vegetable consumption among adults aged >= 18 years","NPAW6_0 Census tracts with healthier food retailers within ½ mile of boundary","NPAW7_1 Farmers markets that accept Women and Infant Children (WIC) farmers market nutrition program coupons","NPAW7_2 Farmers markets that accept Supplemental Nutrition Assistance Program (SNAP) benefits","NPAW8_0 Number of farmers markets per 100,000 residents"
2015,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Hispanic","DataValue",30.3,NA,35.6,38.5,15.5,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3,NA,58.7,NA,NA,29.1,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",32.2,NA,30,47.4,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,NA,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2015,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Other, non-Hispanic","DataValue",13.7,NA,27,48.1,18.1,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7,NA,32.7,NA,NA,52.7,NA,NA,1,NA,1.7,NA,NA,NA,NA
2015,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","White, non-Hispanic","DataValue",23.7,NA,20.2,58.6,23,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,NA,37.2,NA,NA,38.2,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Gender","Female","DataValue",31.2,NA,30.9,47.9,19.2,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,NA,NA,NA,NA,36.9,NA,NA,1,NA,1.5,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Gender","Male","DataValue",28.1,NA,27.7,49.2,21.6,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3,NA,NA,NA,NA,26.5,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Overall","Overall","DataValue",29.7,15.8,29.4,48.5,20.3,30.2,24.7,11.1,19.1,NA,NA,NA,NA,NA,NA,90,NA,66.8,31.6,53.5,27.9,35.6,31.7,65.4,1,1,NA,1.4,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Black, non-Hispanic","DataValue",32.8,NA,32.5,43.7,20.6,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8,NA,57.5,NA,NA,26.6,NA,NA,1.1,NA,1.2,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Hispanic","DataValue",38.3,NA,38.5,37.9,12.1,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,NA,69.9,NA,NA,24.2,NA,NA,1,NA,1,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Other, non-Hispanic","DataValue",15.8,NA,26.6,49.2,26.1,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,48.8,NA,NA,1,NA,1.5,NA,NA,NA,NA
2015,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","White, non-Hispanic","DataValue",29.4,NA,27.8,51,20.5,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,52.9,NA,NA,32.7,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Gender","Female","DataValue",26.4,NA,20.7,58.6,21.5,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,NA,NA,NA,NA,45.9,NA,NA,1.1,NA,1.7,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Gender","Male","DataValue",17.6,NA,18,57.1,26.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,NA,NA,NA,NA,41,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Overall","Overall","DataValue",22.1,15.1,19.4,57.9,23.7,34.8,16,NA,19.1,NA,NA,NA,NA,NA,NA,82,NA,54.4,33,42.9,32.2,38.1,43.5,63.9,1,1.1,1,1.6,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Black, non-Hispanic","DataValue",35.2,NA,31.6,46.3,17.2,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,NA,65.1,NA,NA,29.6,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Hispanic","DataValue",19.1,NA,NA,66.4,26.2,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,43.6,NA,NA,1.2,NA,1.7,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",NA,NA,NA,62.8,NA,47.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2,NA,NA,NA,NA,44.5,NA,NA,NA,NA,1.7,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Other, non-Hispanic","DataValue",NA,NA,NA,50.4,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2,NA,NA,NA,NA,48.3,NA,NA,1,NA,1.7,NA,NA,NA,NA
2015,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","White, non-Hispanic","DataValue",9.6,NA,7.9,68.6,31.3,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7,NA,28.4,NA,NA,56.9,NA,NA,1.1,NA,1.8,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Gender","Female","DataValue",25.9,NA,26.9,51.2,19.3,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9,NA,NA,NA,NA,39.2,NA,NA,1.1,NA,1.5,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Gender","Male","DataValue",27.7,NA,25.4,52.1,24.3,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1,NA,NA,NA,NA,28.6,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Overall","Overall","DataValue",26.8,12.3,26.2,51.6,21.7,32.8,24.1,22.2,20.8,NA,NA,NA,NA,NA,NA,80,NA,64.1,26.8,52.7,28.2,42.2,33.9,69.3,1,1,1,1.4,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Black, non-Hispanic","DataValue",35.3,NA,33.8,42.7,19.9,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,NA,67.9,NA,NA,27.7,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Hispanic","DataValue",26.1,NA,31.1,43.5,19.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2,NA,52.2,NA,NA,28.7,NA,NA,1,NA,1.2,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",24.8,NA,NA,58.5,18.1,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7,NA,NA,NA,NA,36.7,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Other, non-Hispanic","DataValue",12.7,NA,17.3,65,32.2,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,NA,NA,NA,NA,51.4,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2015,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","White, non-Hispanic","DataValue",26,NA,23.5,55.8,22.5,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,NA,49.1,NA,NA,36.3,NA,NA,1,NA,1.5,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Gender","Female","DataValue",32.2,NA,29.6,45.3,15.5,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,NA,NA,NA,NA,38.2,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Gender","Male","DataValue",29.1,NA,24.8,51.1,22.1,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6,NA,NA,NA,NA,27.1,NA,NA,1,NA,1.2,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Overall","Overall","DataValue",30.7,NA,27.3,48,18.7,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,65.5,NA,54.3,NA,NA,32.7,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Black, non-Hispanic","DataValue",37.3,NA,31.5,41,18.1,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7,NA,67.4,NA,NA,27.1,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Hispanic","DataValue",30.2,NA,34.1,42.2,13.4,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,NA,NA,NA,NA,30.2,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",28.3,NA,25.2,49.4,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,NA,NA,NA,NA,32.1,NA,NA,NA,NA,1.3,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","Other, non-Hispanic","DataValue",23.4,NA,26.7,45.4,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,NA,NA,NA,NA,38.6,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Georgia","(32.83968109300048, -83.62758034599966)","Race/Ethnicity","White, non-Hispanic","DataValue",27.9,NA,24.3,52.7,19.7,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,43.1,NA,NA,35.5,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Gender","Female","DataValue",29.6,NA,34.8,44.4,15.9,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2,NA,NA,NA,NA,37.5,NA,NA,1,NA,1.6,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Gender","Male","DataValue",33.4,NA,27.5,53.2,26.8,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,NA,NA,NA,NA,25.2,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Overall","Overall","DataValue",31.6,20.4,31.1,48.9,21.5,31.9,23.5,11.5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,67,40.1,61,23.6,47.2,31.2,56.7,0.7,1,1.1,1.4,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Race/Ethnicity","Hispanic","DataValue",35.5,NA,28,52.4,27.4,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2,NA,NA,NA,NA,23.8,NA,NA,1.1,NA,1.7,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",31.2,NA,32.3,52.8,17.3,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,NA,57.8,NA,NA,27.4,NA,NA,1,NA,1.5,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Race/Ethnicity","Other, non-Hispanic","DataValue",30.9,NA,32.8,47.1,19.7,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9,NA,64,NA,NA,33.5,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Guam","(13.444304, 144.793731)","Race/Ethnicity","White, non-Hispanic","DataValue",29.3,NA,17.5,49.5,29.5,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,NA,NA,NA,NA,25.1,NA,NA,1.3,NA,1.6,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Gender","Female","DataValue",19.7,NA,25.5,54.6,21.1,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7,NA,NA,NA,NA,48.9,NA,NA,1,NA,1.6,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Gender","Male","DataValue",25.5,NA,19.4,58.6,26.1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,NA,NA,NA,NA,33.2,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Overall","Overall","DataValue",22.7,12.9,22.5,56.6,23.6,37,20.3,6.7,13.4,NA,NA,NA,NA,NA,NA,80,NA,57,28.3,43.5,21.8,40.6,40.8,67.9,0.7,1,NA,1.5,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","Hispanic","DataValue",30.3,NA,19.4,59.9,26.2,41.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1,NA,46.5,NA,NA,36.6,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",31.8,NA,23.2,55.1,24.5,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,NA,52.6,NA,NA,32.2,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","Other, non-Hispanic","DataValue",19.3,NA,27.1,51.1,18.5,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8,NA,41.6,NA,NA,43.3,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Hawaii","(21.304850435000446, -157.85774940299973)","Race/Ethnicity","White, non-Hispanic","DataValue",17.2,NA,16.1,64.8,29.6,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1,NA,31.5,NA,NA,46.4,NA,NA,1.2,NA,1.7,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Gender","Female","DataValue",27.3,NA,20.6,57.8,21.2,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9,NA,NA,NA,NA,39.4,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Gender","Male","DataValue",29.8,NA,21.8,52.7,21.3,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9,NA,NA,NA,NA,27,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Overall","Overall","DataValue",28.6,11.1,21.2,55.3,21.3,34.6,29.6,21.4,13.5,NA,NA,NA,NA,NA,NA,78,NA,65.2,26.4,52.2,19.7,33.7,32.9,70.4,1,1,1.3,1.4,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","Hispanic","DataValue",33.1,NA,26.6,42.4,17.4,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,NA,60.5,NA,NA,31.1,NA,NA,1.1,NA,1.1,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",36.7,NA,25.7,40.2,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,NA,NA,NA,NA,NA,NA,NA,0.8,NA,1.6,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","Other, non-Hispanic","DataValue",25.3,NA,30,45.2,18,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4,NA,NA,NA,NA,30.2,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Idaho","(43.682630005000476, -114.3637300419997)","Race/Ethnicity","White, non-Hispanic","DataValue",28.1,NA,20.2,57.6,22.2,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9,NA,49.9,NA,NA,33.6,NA,NA,1,NA,1.5,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Gender","Female","DataValue",31.9,NA,25.5,49.6,19.1,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,NA,NA,NA,NA,38.6,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Gender","Male","DataValue",29.7,NA,24.1,50,23.7,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1,NA,NA,NA,NA,26.1,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Overall","Overall","DataValue",30.8,12.6,24.8,49.8,21.3,29.8,26.8,60.7,18.3,NA,NA,NA,NA,NA,NA,81,NA,66.2,28,49.6,21.8,36.9,32.4,69.5,1,1.1,1.1,1.3,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Black, non-Hispanic","DataValue",40.6,NA,30.5,43.8,17.3,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,NA,71.2,NA,NA,24.6,NA,NA,1,NA,1,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Hispanic","DataValue",37.4,NA,28.8,40,14.6,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1,NA,66.9,NA,NA,25.3,NA,NA,1.1,NA,1.1,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",22.4,NA,NA,58.5,NA,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1,NA,NA,NA,NA,38.4,NA,NA,1.1,NA,1.5,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","Other, non-Hispanic","DataValue",10.9,NA,21.5,50.5,21.1,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,NA,25.6,NA,NA,52.6,NA,NA,1,NA,1.5,NA,NA,NA,NA
2015,"Illinois","(40.48501028300046, -88.99771017799969)","Race/Ethnicity","White, non-Hispanic","DataValue",29.4,NA,23.2,52.6,23.3,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.1,NA,42.2,NA,NA,33.5,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Gender","Female","DataValue",30.7,NA,31,44.4,14.9,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4,NA,NA,NA,NA,36.9,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Gender","Male","DataValue",31.9,NA,27.7,43.8,16.3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,NA,NA,NA,NA,26.8,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Overall","Overall","DataValue",31.3,13.6,29.4,44.1,15.6,26.2,25.3,28,20,NA,NA,NA,NA,NA,NA,80,NA,66.5,30.9,54.7,22.3,38.4,31.8,66.3,1,1,1.1,1.3,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Race/Ethnicity","Black, non-Hispanic","DataValue",40.9,NA,36.3,37.5,18,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7,NA,62.3,NA,NA,25.6,NA,NA,0.9,NA,1,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Race/Ethnicity","Hispanic","DataValue",28.5,NA,38.8,36.5,12.6,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7,NA,68.6,NA,NA,28.3,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",33.4,NA,NA,53.5,34.9,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,NA,NA,NA,NA,31.7,NA,NA,0.9,NA,1.6,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Race/Ethnicity","Other, non-Hispanic","DataValue",18.8,NA,25.4,42.5,18.4,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,NA,NA,33.4,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Indiana","(39.766910452000445, -86.14996019399968)","Race/Ethnicity","White, non-Hispanic","DataValue",30.8,NA,28.1,45.3,15.4,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,NA,52,NA,NA,32.5,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Gender","Female","DataValue",29.3,NA,25.6,49.5,19.4,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,39.5,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Gender","Male","DataValue",34.8,NA,27.1,48,19.4,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7,NA,NA,NA,NA,25.2,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Overall","Overall","DataValue",32.1,NA,26.3,48.8,19.4,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,66.7,NA,55.6,NA,NA,32,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Race/Ethnicity","Black, non-Hispanic","DataValue",29.5,NA,27.6,52.9,17.7,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,44.3,NA,NA,0.8,NA,1.1,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Race/Ethnicity","Hispanic","DataValue",34.9,NA,37.1,35.3,15.7,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,NA,NA,NA,NA,19.6,NA,NA,1.1,NA,1.2,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Race/Ethnicity","Other, non-Hispanic","DataValue",17.1,NA,24,41.6,21.5,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,NA,NA,NA,NA,56.2,NA,NA,1.1,NA,1.5,NA,NA,NA,NA
2015,"Iowa","(42.46940091300047, -93.81649055599968)","Race/Ethnicity","White, non-Hispanic","DataValue",32.5,NA,25.7,49.5,19.5,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,NA,54.8,NA,NA,31.8,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Gender","Female","DataValue",33.3,NA,27.1,49.3,17.5,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1,NA,NA,NA,NA,35.8,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Gender","Male","DataValue",35.1,NA,25.9,50.8,21.2,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,NA,NA,NA,NA,24.4,NA,NA,1,NA,1.2,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Overall","Overall","DataValue",34.2,NA,26.5,50,19.3,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,68,NA,57,NA,NA,29.9,NA,NA,1,NA,1.3,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Race/Ethnicity","Black, non-Hispanic","DataValue",45.6,NA,32,42.7,20,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,66.8,NA,NA,23.1,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Race/Ethnicity","Hispanic","DataValue",39.7,NA,31.8,42.1,18.6,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,71.7,NA,NA,21.9,NA,NA,1,NA,1.1,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",40.5,NA,27.7,46.2,20.9,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3,NA,63.8,NA,NA,27.9,NA,NA,1,NA,1.4,NA,NA,NA,NA
2015,"Kansas","(38.34774030000045, -98.20078122699965)","Race/Ethnicity","Other, non-Hispanic","DataValue",20.9,NA,22.3,49.8,21.8,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2,NA,36.6,NA,NA,46.1,NA,NA,0.9,NA,1.3,NA,NA,NA,NA
